"ID","ID_1","EMAIL_HASH","C","VALUE","CASE_STATUS"
3196150,4188500,"llAVPDQy4+Z/o5BfdoOYig==",2,"Closed","Updated"
3122199,4190606,"lry6PKxEMo+dfZH3xHV4sA==",2,"Open","Updated"
3122199,4190609,"lry6PKxEMo+dfZH3xHV4sA==",2,"Open","Updated"
3187307,4189590,"lwBCiAqdh5J0SOMX4GUNGw==",2,"Closed","Updated"
3187307,4189705,"lwBCiAqdh5J0SOMX4GUNGw==",2,"Closed","Updated"
3193674,4189052,"lxudfMmOyFbL18Quz61R7A==",3,"Closed","Updated"
3193674,4189089,"lxudfMmOyFbL18Quz61R7A==",3,"Closed","Updated"
3193674,4189092,"lxudfMmOyFbL18Quz61R7A==",3,"Closed","Updated"
2990078,4191566,"mRa2yW87UCRT+vMzaGzLjQ==",3,"Open","Updated"
2990078,4191595,"mRa2yW87UCRT+vMzaGzLjQ==",3,"Open","Updated"
2990078,4191603,"mRa2yW87UCRT+vMzaGzLjQ==",3,"Open","Updated"
3183380,4183862,"mV0TF6hsgOfqWytfktDNmw==",2,"Open","Updated"
